userName,content,score,at
Pengguna Google,Nice,5,2021-07-14 16:37:05
Pengguna Google,Sangat membantu dalam kita mencari kos kosan dan mudah juga di gunakan,5,2022-06-15 19:30:55
Pengguna Google,"Kebanyakan iklan, trus infony kurang jelas dan deteil",2,2021-12-08 11:04:14
Pengguna Google,"Aplikasi apaan si nyet. Masang lokasi mana, munculnya malah dimana. Ga jelas.",1,2020-10-30 01:46:11
Pengguna Google,Gak komplet... yg daerh smg mn??? Huu,1,2016-09-26 06:28:40
Pengguna Google,di bojonegoro gak ada :@,1,2016-07-14 04:24:51
Pengguna Google,Sangat membantu dalam mencari kos,5,2018-01-25 06:20:35
Pengguna Google,Respon cepet,5,2017-12-17 12:16:27
Pengguna Google,Good lah,5,2018-08-24 10:32:31
Pengguna Google,lumayannn,4,2019-01-05 13:27:05
Pengguna Google,Alhamdulilah terbantu banget dengan adanya aplikasi mamikos,5,2019-11-12 13:06:59
Pengguna Google,"Dulu ini apk membantu banget , tpi sekarang kenapa kayak gini .. gak singkron antara yang di cari sama hasil pencariannya, kecewa banget.. tolong di perbaiki yaaa min biar kyk dulu lagi",1,2020-11-17 13:20:30
Pengguna Google,sangat membantu😊,5,2017-06-04 06:26:26
Pengguna Google,"insya Allah cukup membantu, terimakasih.",3,2018-07-11 17:36:48
Pengguna Google,masih kurang lengkap untuk kpta pekanbaru,2,2017-09-28 19:42:25
Pengguna Google,sangat membantu,5,2019-03-06 14:31:07
Pengguna Google,"Bagus sih..cuman balesnya lama,seperti sekarang saya butuh banget tempat.udah ubek2 mami kos udah pesan gak dibales2.mau gak mau turun langsung ke lapangan langsung dapet tempat...giliran udah dapet barudeh dapat message dari pemilik....hufff...",4,2017-12-17 13:09:27
Pengguna Google,Sudah bisa kak. Trimakasih,5,2016-11-25 09:59:06
Pengguna Google,Sangat bermanfaat sekali untuk pengusaha tempat kost..,4,2018-11-23 16:59:07
Pengguna Google,"Ramah lingkungan, nyaman banget kost nya, bersih, ramah semua",5,2022-06-10 11:04:08
Pengguna Google,Aplikasi yang bagus memudahkan para mahasiswa untuk cari kos-kosan serta bisa memilih harga yang murah.,5,2022-06-11 11:37:50
Pengguna Google,Lumayan membantu untuk cari2 kost atau tempat tinggal walau kadang suka beda sama foto,5,2017-12-02 23:48:38
Pengguna Google,"Sangat membantu dan dapat dipercaya,. Gambar yang di tampilkan sesuai 
dengan aslinya. Terimaksih mamikos.",5,2018-05-23 13:01:56
Pengguna Google,Tolong di lengkapi lagi info an yg murah n campur,3,2017-08-25 05:21:01
Pengguna Google,Terima kasih .. berkat mamikos .. sll terisi dgn cepat dan memudahkan kebutuhan calon penghuni kos,5,2019-11-13 12:30:41
Pengguna Google,Gaenak skrng gaada nomor pemilik udh tau butuh kost tapi susah amat nyarinya ..,2,2019-10-09 07:49:46
Pengguna Google,Untuk selebihnya mungkin bagian alamat atau lokasi bisa di buka juga di gmaps sehingga memudahkan untuk menemukan kosnya,3,2018-08-23 12:10:19
Pengguna Google,Chat cuma 1x seminggu,1,2023-10-27 04:39:26
Pengguna Google,Deskripsi tempat tidak sesuai dengan yg tertera,1,2022-07-25 15:23:59
Pengguna Google,Ada yg dtg ngisi,3,2020-02-23 12:01:28
Pengguna Google,bintang 2 dl ya.. br download dan belum coba verifikasi tempat nya.. nanti tambah lagi kalau sesuai ekspetasi :),2,2019-01-03 20:53:38
Pengguna Google,bagus sekali..sangat membantu pemilik kost ngiklankan kostnya,5,2021-12-29 15:22:12
Pengguna Google,"Pas banget..pas butuh cari kos,ketemu dengan aplikasi ini.sangat bermanfaat.langsung dapat kamar yang sesuai dengan selera dan harga mahasiswa.makasih",5,2022-06-14 09:16:30
Pengguna Google,gak pernah bisa ngehubungin pemilik nya,1,2020-02-28 15:30:00
Pengguna Google,"Baguslah apk ini tapi banyak pengeluaran, coba iklan bisa menjadi pendapatan mami kos",2,2021-10-19 19:29:09
Pengguna Google,baik,5,2019-04-07 05:00:26
Pengguna Google,Bagus kok waktu aku minta no pemilik langsung di respn,5,2018-07-04 17:32:25
Pengguna Google,good enough,4,2019-03-07 14:50:43
Pengguna Google,Bagus. Aplikasi yg sangat membantu,5,2022-06-15 02:17:51
Pengguna Google,Hanya untuk anak kampus saja & medan jg tidak ada -_-,2,2016-06-06 04:02:56
Pengguna Google,"menu filternya mohon di perbaiki,masa mau filter putra ga bisa,",4,2019-07-15 13:06:43
Pengguna Google,Terimakasih.. cs yg ramah dan cepat tanggap...,5,2017-09-19 07:45:02
Pengguna Google,bagus,4,2019-05-27 20:14:40
Pengguna Google,Aplikasi yang sangat recomended banget buat saya karna jadi lebih mudah mencari koskosan jadi ga susah susah nyari nya bangus banget,5,2022-06-10 10:33:51
Pengguna Google,"Mami kost payah nih , daerah perkantoran seperti Mega Kuningan kok gk ada ? Sasaran pasar mami kost itu untuk siapa ? Mahasiswa atau Karyawan/Karyawati ? percuma dong download app ini kalau akhir nya saya hrs turun ke jalan buat cari sendiri , Payah !",2,2017-01-31 04:57:47
Pengguna Google,oh,5,2019-07-25 02:35:31
Pengguna Google,Pembatasan chat adalah hal yang bodoh dan menutup pintu komunikasi.,1,2023-12-07 05:12:27
Pengguna Google,good,5,2019-07-29 07:26:40
Pengguna Google,Aplikasi mamikos sangat membantu sekali...bisa dengan cepat tau info kos kosan sekitar..kita jg bisa chat langsung dengan pemilik dan fastvrespon jg,5,2023-06-06 22:11:54
Pengguna Google,Mamikos slalu membantu dlm usaha....mamikos the best...👍 .,5,2020-09-14 16:23:09
Pengguna Google,Good,5,2019-11-13 05:15:39
Pengguna Google,bayar mahal,1,2019-03-27 12:17:21
Pengguna Google,"Saya mau cari kost di malang. Tapi ini aplikasi sungguh lemot parah. Loading terus. Padahal hp saya ram 4gb dan saya jg sedang terkoneksi wifi indihome 20mb, tp tetap lemot. Sangat mengecewakan dan tidak layak di download. Trims",1,2017-06-19 07:12:12
Pengguna Google,Sangat membantu..,4,2017-07-16 13:33:29
Pengguna Google,"Aplikasi ini sangat bermanfaat bagi yg ingin mencari sewa atw kos2an yg murah, baik anak sekolah, mahasiswa atau karyawan, Mamikos sangat membantu pokoknya recommended banget...",5,2022-06-09 16:25:10
Pengguna Google,"Mohon utk kawasan kampus sanatadharma, mrican, Yogyakarta diinput dalam data. Saya kesulitan mencari kost krn aplikasi mamikos blm menjangkau daerah itu. Terimakasih",4,2017-03-06 11:29:27
Pengguna Google,oke,5,2019-07-25 13:21:37
Pengguna Google,Bagus bisa liat lokasi tempat kos ygmsh kosong nice dehh.. Tpi diperluas donk cangkupannya dan perbnyak yg lokasinya,5,2017-03-24 16:40:46
Pengguna Google,Mohon di verifikasi ulang tiap user yg punya kos. Sekarang banyak banget modus penipuan. Dp harus di transfer dulu. Pas udah nyampek dilokasi malah orang bersangkutan dan kosanya itu emang gaada alias fiktif,1,2024-03-03 21:52:18
Pengguna Google,"Aku sebagai karyawan berterimakasih atas adanya apk mamikos ini, saya kemarin dapet kos termurah bersih dan nyaman terimakazih makmikos",5,2022-06-11 10:37:25
Pengguna Google,sukaaa banget😍😍,5,2019-09-20 08:45:04
Pengguna Google,aplikasi apaan ini? yg di cari daerah jakpus koq yg keluar jakbar sih?,1,2019-06-10 13:06:54
Pengguna Google,👍😆,5,2016-07-04 19:01:10
Pengguna Google,Parah update terbaru pemilik kos merasa dirugikan krn kuota balas cht penyewa kos dibatasi dan harus bayar 60rb/bln!,1,2022-12-18 10:46:23
Pengguna Google,Tolong admin nya kalau online segera d balas,1,2017-01-09 00:19:28
Pengguna Google,Iklan kos saya lama sekali tidak kunjung tayang2. Harus nunggu 3 bulan dulu kali ya? Beberapa hari lagi dong 😍,2,2022-05-24 12:02:07
Pengguna Google,Aplikasi terbaik untuk mencari kos mantul,5,2020-01-31 08:29:09
Pengguna Google,"Ok banget,,sangat membantu juga bisa pilih pilih harga...jozz mantap",5,2022-06-16 22:09:24
Pengguna Google,Aplikasi cukup membantu hanya saja dlm kota2 besar tertentu. Moga app ni perluas info. Tp utk info update sdh baik sekali,4,2016-09-15 12:52:47
Pengguna Google,Aplikasi yang membantu saya mencari tempat tinggal di perantauan 👍,5,2023-02-06 08:23:54
Pengguna Google,Cs ny gak jelas. Masa mw minta no hp n survei lokasi aja malah nyuruh atur jadwal dl. Gk jelas n gak membantu. Ribet,1,2017-07-18 15:02:12
Pengguna Google,Tak ada tanggapan dari pemilik kos satupun,1,2019-10-02 10:37:35
Pengguna Google,Kenapa logonya beda antara di aplikasi hp (gambar ibu2 pakai tanduk) punya owner dg yg di komputer(gambar ibu2 pakai rol ?,4,2022-11-15 07:39:32
Pengguna Google,tolong jangan hanya kosan saja. kalo bisa kontrakan buat pasutri nya juga.,5,2018-04-14 23:39:16
Pengguna Google,Tidak bisa mengubah pencarian dari apartemen menjadi kos,1,2023-12-26 12:44:33
Pengguna Google,Bagus,4,2021-09-08 02:18:30
Pengguna Google,Sangat membantu,5,2017-09-29 10:16:14
Pengguna Google,Aplikasi sangat membantu..cukup mudah digunakan..sukses terus ya,5,2022-06-27 07:25:41
Pengguna Google,Aplikasi ini pertama buka pake Xiaomi Redmi Note 2 langsung error,1,2016-09-07 03:23:53
Pengguna Google,Bagus tp knp skrg saya g bisa daftar goldplus 2 ya,5,2023-01-05 23:52:43
Pengguna Google,70 % yg tanya Deal....keren,4,2022-02-27 03:38:20
Pengguna Google,"Mantap lah aplikasinya bisa mempermudah untuk cari kos""an bagi orang"" .",5,2022-12-21 13:39:27
Pengguna Google,jd murah kalo mau nyari kost,5,2019-03-29 12:56:24
Pengguna Google,Mantap,5,2016-09-28 01:43:55
Pengguna Google,aku suka bgt sama aplikasi ini tolong di galakkan lagi promo promo nya.biar updet,5,2019-08-17 09:20:48
Pengguna Google,kalau mau dapat notif kan harus log in email ama no telp. terus abis itu apa? gak ada tombol selesai atau apalah gtu...,1,2016-12-28 05:15:59
Pengguna Google,"Sangat membantu, kalo bisa fitur chat nya bisa di gunakan walau tidak 
berlangganan premium",5,2018-06-27 01:28:32
Pengguna Google,Awalnya Sukaa bgt sama aplikasi ini. Bintang 5 tp makin kesini bnyk fitur2 biaya dan semakin kalah sama yg pasang iklan berbayar. Maaf ya jd bintang 3,3,2024-02-09 03:59:11
Pengguna Google,Good,5,2018-03-21 08:46:59
Pengguna Google,"Harusnya sipemilik kos bisa dihubungi langsung via nomor telfon.. Percuma 
char gak pernah ada yg blas",2,2018-06-24 02:49:18
Pengguna Google,"Sangat recommended sekali aplikasi mamikos,chat dengan pemilik kos responnya sangat cepat,ramah dan baik.ga ribet dan ga banyak aturan juga,mau survey lokasi dari google maps juga sangat mudah,pokoknya aplikasi ini sangat membantu sekali",5,2023-06-06 12:38:43
Pengguna Google,Sejauh ini masih bagus,4,2021-04-19 01:41:28
Pengguna Google,Bagus... sangat membantu pengusaha kos2 an. Cepet laku cepat penuh.. Tp tolong dong. Beri akses nomor tlp ke user langsung. Thanx.,5,2019-09-12 07:08:33
Pengguna Google,Aplikasi sangat jelek dan buruk,1,2019-09-30 14:57:03
Pengguna Google,Perfect,5,2019-08-21 14:02:15
Pengguna Google,Apknya ok untuk pencarian kos. Tapi kalau untuk penyedia kos masih enak apk sebelum di update karena masih gak harus berlangganan dan masih ada chat bot untuk memberikan info alamat di chat yang sekarang hilang.,3,2023-10-30 14:50:45
Pengguna Google,Membantu sekalii..trims mamikos,5,2016-06-02 07:07:14
Pengguna Google,"percuma download gak lengkap cari alamat ini itu gak ada, padahal urgent!! mending unistal. gak guna!!",1,2019-03-15 15:27:26
Pengguna Google,"3 dulu ya nanti di tambah lagi, soalnya masih banyak yang kurang..",3,2017-01-13 10:45:09
Pengguna Google,Ok,3,2020-10-28 13:59:23
Pengguna Google,Bagus kayak nya tau tapi saya blom main tau,5,2018-02-20 12:45:25
Pengguna Google,Tidak pusing cari kos buat anak besok sallluuuttt,5,2016-04-02 02:48:39
Pengguna Google,Good,5,2020-02-26 06:22:08
Pengguna Google,👍,5,2019-02-06 17:55:41
Pengguna Google,sangat membantu,5,2019-01-10 20:11:05
Pengguna Google,Wonderful....sangat membantu utk segera dapat kost an..,4,2017-06-06 22:49:56
Pengguna Google,"Membuat nyaman saat mencari kost, mudah dan praktis",5,2020-07-05 01:20:33
Pengguna Google,Okeee,5,2018-02-08 02:41:11
Pengguna Google,"Disuruh konfirmasi booking tapi aplikasinya muter2 mulu, katanya klo 2x gak konfirmasi bakal dianggap kamar full terus😔. Ini yg salah siapa???",1,2022-01-25 07:27:57
Pengguna Google,"Nomor pemilik tidak dimasukkan lagi. Why??, alasan Privacy??, BASI !!!. Sok""an disuruh ngechat lewat aplikasi, tapi gak jalan, gak ada balasan. Kita butuh kos, BUKAN gambar kos doang yang muncul. Lama"" seperti ini aplikasi ini bakal kalah sama aplikasi sebelah. SANGAT MENGECEWAKAN DAN BURUK. saya kasih BINTANG MINUS.",1,2019-10-06 07:28:54
Pengguna Google,Aplikasi keren nih memudahkan kita untuk mencari dan menyewa rumah. Lengkap fiturnya dan mudah digunakan.,5,2023-02-03 22:06:16
Pengguna Google,Ok,4,2019-05-27 16:10:58
Pengguna Google,"bikin susah dihubungi,dan ngak jelas juga aplikasinya,ngak bisa multichat.makin kesini bukanya makin membantu malah ngak jelas ini aplikasi.",1,2019-10-17 05:49:21
Pengguna Google,Bikin jadi mudah,5,2022-06-11 07:14:49
Pengguna Google,Pelayanannya bagus.. semoga kedepannya bisa lebih baik dan tetap ramah..😊,5,2017-06-09 10:54:11
Pengguna Google,Membantu saat darurat nyari kostan,4,2018-06-12 14:58:53
Pengguna Google,Sangat membantu,5,2017-09-04 21:38:41
Pengguna Google,Hem,4,2018-09-25 06:12:45
Pengguna Google,"di mami kos ada kuota chat buat pemilik kosan, silahkan pencari kosan untuk memberitahu nomor wa-nya untuk dihubungi langsung sama pemilik kos",1,2024-08-20 15:41:21
Pengguna Google,foto ruangan Tolong Di update Setiap Bulan/tahun,3,2023-02-07 10:13:16
Pengguna Google,"Aplikasi'y,,, Mantap,,, Keren,,, Bagus,,, Menyenangkan,,, Dan sangat membantu,,, Semoga semakin sukses kedepan'y...",4,2022-06-13 09:05:22
Pengguna Google,Sangat kecewa ketika no hp pemilik kos sudah tidak ditampilkan lagi. Mohon dikembalikan seperti dulu lagi,1,2019-09-10 04:09:09
Pengguna Google,Wah cocok neh buat anak kuliahan biar mudah mencari tempat kos yang nyaman dan tepat,5,2022-06-09 14:07:44
Pengguna Google,Makin berkembang,4,2023-07-07 13:02:12
Pengguna Google,cukup puas,4,2023-01-28 10:53:38
Pengguna Google,Ok,4,2018-09-12 03:54:36
Pengguna Google,"Sudah bagus dan membantu sekali, namun bnyak kos2 yg blum gabung kayaknya",4,2016-09-27 04:07:04
Pengguna Google,Kasih bintang 1dlu krn penurunan kualitas dgn dihapus ya fitur meminta kontak pemilik.,1,2019-09-28 04:02:34
Pengguna Google,Itu mapsnya ga bisa dihubungkan ke gmaps saat survey ya?,3,2018-06-13 23:09:34
Pengguna Google,"Mantap dah, akhirnya ga susah lagi cari kost",5,2022-06-19 13:52:22
Pengguna Google,Ngebantu banget buat pendatang...,4,2018-03-11 01:38:37
Pengguna Google,Cari kos jadi lebih mudah lewat handphone,5,2021-12-16 10:59:54
Pengguna Google,"Utk yg pasang iklan tolong foto""nya agak dibykin biar lebih menyesuaikan 
peminat. Dan kadang harga ada yg ga sesuai dgn yg di iklankan. Tks",4,2018-08-05 19:10:32
Pengguna Google,Jempol,5,2018-07-27 12:50:26
Pengguna Google,Nice,5,2020-08-28 01:41:33
Pengguna Google,Aplikasi yg bagus. Apalagi sya terkadang suka bingung saat mau pindah kos kosan. Biasanya sya tanya warga sekitar atau teman. Tapi sekarang bisa di lakukan dengan aplikasi,5,2023-02-04 08:24:05
Pengguna Google,"Apkikasi ini sangat membantu. Sayangnya, daftar kost di daerah sekitar IPB masih sangat minim di list sedangkan sebenarnya terdapat sangat banyak kostan di daerah tsb dengan harga yang lebih bervariasi. Tolong tambahkan lebih banyak info kost di sekitar IPB ya. Terima kasih",3,2018-01-15 23:09:46
Pengguna Google,Ok,5,2021-12-11 10:17:40
Pengguna Google,Ok,5,2021-04-10 23:37:17
Pengguna Google,"byk kosan yg ditawarkan tidak sesuai dgn difoto, nyampe lokasih kosan kotor, byk binatang, kasur kya kolam ikan, pasilitas tdk sesaui seperti yg ditawarkan di app, aturan & kebijakan tdk sesaui.. jgn cari kosan di mami kos, marketing nya banyak yg nga jelas.",1,2022-02-04 11:22:20
Pengguna Google,Gak tau knpa ya.. tiap nanya blangnya lagi offline offline. Padahal butuh kost cpt. Gak ada tanggapan dari pihak mami kost tiap kali nanya selain yg ada di pilihan. Aplikasi goblok,1,2019-09-24 21:54:08
Pengguna Google,"Rekomendasi buat anak rantau, apk yang sangat membantu cari tempat kos yang dekat dengan tempat kerja, fiturnya bagus, dan menyediakan tempat kos yang nyaman dan aman",5,2022-06-09 22:06:00
Pengguna Google,"Nyesel gue download aplikasi ini..soalnya pertama pemilik kost nya gak pernah update terbaru ketersediaan kamar,ke 2 harga yg di Aplikasi beda dengan yg di lokasi ke 3 kondisi kost gak aslinya kumuh dan kotor gak sesuai dengan yg di tampilin di aplikasi ke 4 Fasilitas yg di tawarkan gak sesuai dengan yg di aplikasi..jadi gak rekomendeed aplikasi ini mending nyari langsung ke lokasi",1,2019-02-27 08:50:15
Pengguna Google,Huuuffff,1,2020-02-25 13:09:07
Pengguna Google,"Tidak diragukan lagi,,top markotop mamikos.. Kos saya penuh trs ga pernah kosong..terimakasih banyak mami kos🙏♥️♥️♥️",5,2022-08-06 12:20:55
Pengguna Google,"Bagus banget, membantu dan memudahkan mencari kost2an yg diinginkan, terus dikembangkan lagi informasi dan kelengkapan aplikasinya,, trimkasih",5,2017-11-27 21:42:07
Pengguna Google,Mantaaapp,5,2022-03-08 23:50:39
Pengguna Google,Sangat membantu untuk kelancaran kuliah anak saya,5,2018-05-17 08:37:17
Pengguna Google,Good,5,2017-09-29 06:13:03
Pengguna Google,"Perbanyak kota pilihannya, nanti ditambahi bintangnya",2,2016-05-09 11:00:25
Pengguna Google,Makin kesini makin ribet,1,2024-01-25 12:19:32
Pengguna Google,No kontak pemilik kosnya d lengkapij dong min. Ad bbrp yg gak ad kontaknya jd gak bsa di booking,4,2017-11-03 12:38:39
Pengguna Google,"good, hanya saja masih kurang lengkap. Mohon tmbahkan opsi harga per kamar sudah d hitung utk 2 org apakah tmbah harga lgi..?",5,2019-04-25 23:04:49
Pengguna Google,"Bagus,",5,2018-02-22 16:18:05
Pengguna Google,sangat membantu...,5,2020-05-17 09:25:57
Pengguna Google,Sangat membantu,5,2018-09-17 04:13:32
Pengguna Google,"sangat memudahkan saya dalam mencari kosan atau penginapan,tingkatkan lagi",5,2019-03-27 15:02:34
Pengguna Google,,5,2017-06-25 05:09:30
Pengguna Google,"Kurang detail apakah bisa membawa bayi/anak atau tidak, jadi bukan hanya opsi pasutri saja thanks",5,2018-09-28 13:28:10
Pengguna Google,sangat memuaskan,5,2019-03-29 15:06:10
Pengguna Google,sangat membantu cari kosan,5,2019-05-12 03:37:08
Pengguna Google,Cukupan,4,2022-05-13 12:02:15
Pengguna Google,Ada tukang pijat yg mendatangi mengikut waktu tertentu bagus,5,2025-05-07 22:57:00
Pengguna Google,"Mantap aplikasih nya sangat mempermudah mencari penginapan banyak diskon nya .jadi saya tidak perlu kwatir lagi klok mauh pergi ke mana"""" mantap",5,2022-06-10 17:01:56
Pengguna Google,"Aplikasi yang sangat membantu bagi kita sebagai calon mahasiswa atau perantau yang mau mencari kosan, sangat mantap",5,2022-06-27 03:59:10
Pengguna Google,Data semua udh masuk dan fotopun udh oke smua.ribet banget kamu mamikos....?mamikos mau ribet juga kagak sih.....?.uninstal mamikos.,1,2022-09-07 09:26:41
Pengguna Google,Semenjak ada aplikasi mamikos saya sudah tidak sulit lagi mencari kosan terdekat kantor saya makasih mamikos,5,2022-06-22 12:15:54
Pengguna Google,Cepat dan tepat,4,2020-05-07 23:55:28
Pengguna Google,Sangat tidak membantu,1,2020-02-06 20:42:07
Pengguna Google,"Ga pusing lagi cari kost, menggunakannya juga mudah dan ga ribet terbaikk",5,2020-02-17 15:18:56
Pengguna Google,ga ribet,5,2019-02-10 01:36:01
Pengguna Google,"Dulu sy selalu merekomendasikan mamikos ke teman yg sedang butuh info kos. Tapi sejak mamikos tidak mencantumkan nomor pemilik kos, sy yg pengguna aktif pun sudah tdk menggunakan aplikasi ini. Karena hanya mengandalkan chat di aplikasi sedangkan pemilik kos kebanyakan bapak2/ibu2 yg tidak terlalu aktif menggunakan HP. CS pun TIDAK responsif alias lama bgt balesnya, memberi info hanya sebatas apa yg dicantumkan pemilik kos di aplikasi shg sy rasa peran CS tdk banyak membantu.",1,2019-11-27 03:12:17
Pengguna Google,Lebih Baik Lagi,5,2020-07-28 14:36:01
Pengguna Google,Mantap,5,2018-12-05 23:31:27
Pengguna Google,No caption,5,2016-06-14 07:21:00
Pengguna Google,Respon chat lama dari pemilik kos,1,2023-08-10 23:35:41
Pengguna Google,ok,5,2019-03-12 03:43:37
Pengguna Google,Coba dulu .,5,2018-08-10 15:07:13
Pengguna Google,Mantap sangat membantu,5,2016-08-13 00:04:49
Pengguna Google,Aplikasi bagus,5,2018-10-29 00:32:05
Pengguna Google,Sangat membantu,5,2018-03-07 05:54:41
Pengguna Google,"Kalo bisa tampilannya di perbarui. Kualitas foto dan detail foto kamar dan 
sekitarnya. Terus lokasi kosannya juga kasih alamt detail aja.",3,2018-07-19 04:46:06
Pengguna Google,Masa' di solo belum terjangkau ?  Terpaksa aku uninstall daah,1,2016-12-20 10:37:45
Pengguna Google,Mboh,1,2019-10-28 14:58:32
Pengguna Google,Lumayan,4,2017-10-08 02:07:56
Pengguna Google,"Susah berkomunikasi dengan pemilik kos,minimal ada fitur booking atau yang lainnya agar lebih memudahkan",1,2019-09-03 05:48:27
Pengguna Google,Membantu,5,2018-11-30 09:27:36
Pengguna Google,"Berguna sekali, sebagai anak rantau dapat membantu mencari tempat tinggal yang aman, nyaman, dan strategis. Mantap bangett deh",5,2022-06-09 21:38:29
Pengguna Google,Banyak yg cari melalui mamikos,5,2023-07-11 06:07:15
Pengguna Google,Ok,5,2022-05-13 10:52:16
Pengguna Google,Kok Jarang Di update Waktu survey udah full deh,5,2018-11-05 10:31:33
Pengguna Google,ga perlu repot2 lg keliling kalo caro kos. tinggal liat2 di mami kos cocok lgsung bayar.. thx mami kos,5,2019-03-28 16:09:09
Pengguna Google,"Kenapa aplikasiny keluar trus, dan paling jelekny no hp disembunyikan. Malah nyusahin ygada",1,2019-10-17 09:10:40
Pengguna Google,"puasss...banyak option untuk mencari kost. cuma masukan buat admin.agar di warning untuk pemilik kost yg tidak update.bbrp kali saya menghubungi kost,tetapi no respon. bahkan ada bbrp kost yg tidak update ketersediaan sampai bbrp bulan.",5,2019-05-07 02:50:18
Pengguna Google,lama sekali respon nya yg pasang iklan lalu tidak ada no telponnya,1,2019-11-21 06:57:14
Pengguna Google,Kok susah didowload,5,2019-07-03 23:24:59
Pengguna Google,"Saya pake versi free nya, sepertinya gak ngaruh buat kosan saya punya. Jadi 
ragu klo berlangganan apakah ngaruh???",1,2018-08-01 16:24:02
Pengguna Google,"Aplikasi mamikos yg skrg jelek sudah gak kayak dulu Top up saldo banyak dibatasinya cuma 2 minggu hadeeh, setelah itu yg WA juga cuma 1 org Kagak pakek lg dah Aplikasi ini sama aja cari manual sdri.",1,2023-11-15 14:43:30
Pengguna Google,Apk kebanyakan updet pelayanan lemot,1,2020-02-23 15:20:18
Pengguna Google,Kurang banyak kost yg disediakan tapi okeeee gan,5,2016-09-29 02:30:22
Pengguna Google,aplikasi mamikos mempermudah bagi mahasiswa atau para pekerja mencari tempat tinggal kosan secara online tanpa berkeliling mencari dan fitur aplikasinya memadai,5,2023-06-07 10:53:17
Pengguna Google,Oke baget,5,2018-01-09 11:19:30
Pengguna Google,buruk,1,2019-07-30 14:05:33
Pengguna Google,"gak bisa dibuka,nth karna emng lama atau knpa, saya gak tau,klo mslh sinyal,sinyal saya normal.",1,2019-04-28 12:03:08
Pengguna Google,APLIKASI FIKTIF !! Coba dulu aja yg belum coba. Biar kebagian rata pengalamannya,1,2020-05-09 17:52:58
Pengguna Google,Ini dia yg saya cari² Jadi ga bingung nyari kos lg kalo pindah tempat kerja .mantap 👍,5,2022-06-09 10:25:56
Pengguna Google,"Suka pakai aplikasi ini, mempermudah nyari kost kosan. 🙋💕👍👍",5,2016-04-29 12:55:59
Pengguna Google,"Thanks mamikos, berkat mamikos gw bisa mencari kosan yang sesuai dengan Budget.",5,2020-01-25 12:23:18
Pengguna Google,Sangat membantu,5,2018-12-12 17:35:21
Pengguna Google,"Wah luar biasa nih,, mempermudah saya mencari sewa kos",5,2022-06-17 07:08:13
Pengguna Google,"Langsung terhubung dg pemilik kos, jadi tdk perlu repot2 cari kos ketika pindah luar kota",5,2016-08-20 03:02:25
Pengguna Google,"Sangat terbantu dengan aplikasi ini, jadi mudah cari kosan untuk anak rantau..",5,2022-06-02 06:02:05
Pengguna Google,Topup iklan selalu lambat masuk saldo.tolong ditingkatkan layanannya...,4,2020-04-03 12:13:12
Pengguna Google,Aplikasi mami kos sangat membantu saya sebagai solusi mencari kos pilihan banyak sesuai dengan kebutuhan mulai dari harga fasilitas dan lainnya,5,2022-12-20 22:24:01
Pengguna Google,Nice,5,2018-08-15 20:56:24
Pengguna Google,Info kurang update,4,2019-02-18 15:15:37
Pengguna Google,bagus,5,2019-08-20 17:39:40
Pengguna Google,Ko maitenent siiii 😞,3,2017-02-27 02:43:19
Pengguna Google,"baru mau coba ,klo bagus sy tambahin ratingya",3,2019-08-13 14:37:19
Pengguna Google,"mami kost sangat membantu penjualan kami terimakasih banyak atas kerjasamanya selama ini, dalam membantu promosi",4,2019-09-05 05:15:56
Pengguna Google,"Aplikasi ini sangat membantu dalam mencari kost kostsan seluruh indonesia, saya sangat merekomendasikan aplikasi ini",5,2019-12-02 04:24:36
Pengguna Google,"Saya sering keliling kota, untuk orang-orang butuh gerak cepat dapet kosan, aplikasi ini sangat tidak disarankan, karena: 1. Banyak kos-kosan yang tidak sesuai iklan (sangat buruk) dibiarkan. 2. Proses pengembalian dana tidak amanah (sangat disarankan untuk tidak membayar penuh sebelum survey)",1,2024-04-19 01:43:02
Pengguna Google,"Kosnya mahal2, klo bisa yg murah juga",5,2016-01-23 08:55:52
Pengguna Google,"Aplikasi nya oke bgt,sangat membantu untuk mencari2 unit atau kost2 an",5,2024-11-25 13:56:36
Pengguna Google,"Sebagai mahasiswa di Yogyakarta, aplikasi ini sangat membantu. Maupun dari mahasiswa baru atau lama. Dari segi harga bisa dilihat dari yang termurah hingga yang memiliki fasilitas memadai.",5,2022-06-26 03:11:47
Pengguna Google,"Tidak ada nomor telepon pemilik kost nya. Hanya bisa hubungi kost lewat aplikasi, tapi percuma kalau dihubungi lewat aplikasi pemiliknya offline. Setidaknya dicantumkan nomor pemilik kost agar bisa langsung hubungi ke pemiliknya kalau sedang offline.",2,2017-07-25 21:36:52
Pengguna Google,sangat membantu traveler,5,2018-07-23 10:34:50
Pengguna Google,Kok untuk Pasuruan nggak ada ya?,2,2018-07-06 00:06:01
Pengguna Google,Ok,5,2020-09-28 02:19:03
Pengguna Google,mantap,5,2020-12-14 09:47:20
Pengguna Google,"Uninstall aplikasi ini deh mendingan.ga guna , no pemilik ga ada,chat ga pernah dibales, didatengin langsung ke tmpt kos nya dibilang penuh.mending cari di olx atau aplikasi lain. Ga guna ini aplikasi",1,2019-10-17 09:17:26
Pengguna Google,terus perbaiki,5,2019-03-30 06:53:48
